variant,gpus,N,samples,failed,min_sec,median_sec,max_sec,rel_spread_pct,steps,machine,approach,t_per_step,t_1gpu,speedup,efficiency,t_ref,gain,baseline_eff,baseline_ok
4-omp-stream-omp-p2p,4,1152,5,0,13.6868,13.9848,14.1561,3.4,500,Intel-1550,02,0.0279696,0.0713782,2.5519921629197415,0.6379980407299354,0.022791686581218783,0.8148735263006543,0.6379980407299354,True
4-omp-stream-omp-p2p,4,1280,5,0,18.7141,18.8716,18.9819,1.4,500,Intel-1550,02,0.037743200000000005,0.0977584,2.590093049873884,0.647523262468471,0.030390873561091374,0.80520129615643,0.647523262468471,True
1-omp,1,512,5,0,3.4189,3.4828,3.6127,5.6,501,Intel-1550,03,0.006951696606786428,0.006951696606786428,1.0,1.0,0.006924071276745843,0.9960261024605682,1.0,True
1-omp,1,640,5,0,6.3146,6.6027,6.7778,7.0,500,Intel-1550,03,0.013205399999999999,0.013205399999999999,1.0,1.0,0.01323489831745732,1.0022338071892802,1.0,True
1-omp,1,768,5,0,10.8486,10.9495,10.9779,1.2,501,Intel-1550,03,0.021855289421157685,0.021855289421157685,1.0,1.0,0.021833632615449843,0.9990090817243135,1.0,True
1-omp,1,896,5,0,16.7808,16.9928,17.2838,3.0,501,Intel-1550,03,0.03391776447105788,0.03391776447105788,1.0,1.0,0.0337392442923617,0.9947366761494993,1.0,True
1-omp,1,1024,5,0,24.2063,24.6279,25.0589,3.5,501,Intel-1550,03,0.04915748502994012,0.04915748502994012,1.0,1.0,0.04919215616227968,1.0007053072857255,1.0,True
1-omp,1,1152,5,0,35.639,35.9725,37.642,5.6,500,Intel-1550,03,0.071945,0.071945,1.0,1.0,0.07163154760898398,0.995643166432469,1.0,True
1-omp,1,1280,5,0,45.9262,48.7094,49.628,7.6,500,Intel-1550,03,0.0974188,0.0974188,1.0,1.0,0.09772364747109387,1.0031292468301176,1.0,True
2-omp,2,512,5,0,2.9177,3.0192,3.2255,10.2,501,Intel-1550,03,0.006026347305389222,0.006951696606786428,1.1535506094329624,0.5767753047164812,0.0065187223754652685,1.0817037328126984,0.42863303679242953,False
2-omp,2,640,5,0,4.3935,4.52,4.6383,5.4,500,Intel-1550,03,0.00904,0.013205399999999999,1.4607743362831858,0.7303871681415929,0.010247630593383635,1.1335874550203136,0.49839806558863536,False
2-omp,2,768,5,0,7.4046,7.4811,7.662,3.4,501,Intel-1550,03,0.014932335329341316,0.021855289421157685,1.4636216599163225,0.7318108299581613,0.016744577409690476,1.1213636072576132,0.5115395361832914,False
2-omp,2,896,5,0,10.4711,10.6072,10.7244,2.4,501,Intel-1550,03,0.021172055888223556,0.03391776447105788,1.6020061844784672,0.8010030922392336,0.023832364524192778,1.1256518804793518,0.553383498210903,False
2-omp,2,1024,5,0,14.6455,14.8478,15.089,3.0,501,Intel-1550,03,0.02963632734530938,0.04915748502994012,1.6586901763224182,0.8293450881612091,0.0331500171102447,1.118560229275219,0.5944500895146853,False
2-omp,2,1152,5,0,20.5504,21.2442,21.4505,4.2,500,Intel-1550,03,0.042488399999999996,0.071945,1.6932856968019507,0.8466428484009754,0.04805167445407366,1.130936313301364,0.5926434398402232,False
2-omp,2,1280,5,0,27.0653,27.7692,28.5409,5.3,500,Intel-1550,03,0.0555384,0.0974188,1.754080059922504,0.877040029961252,0.063222125214707,1.13834977627564,0.6044035072137683,True
2-omp-stream,2,512,5,0,2.4405,2.4672,2.5045,2.6,501,Intel-1550,03,0.004924550898203593,0.006951696606786428,1.4116407263294424,0.7058203631647212,0.006383324073122208,1.2962246111520048,0.4271907849494056,False
2-omp-stream,2,640,5,0,3.9947,4.095,4.1863,4.7,500,Intel-1550,03,0.00819,0.013205399999999999,1.6123809523809525,0.8061904761904762,0.01074038000496833,1.3114017100083433,0.5004476547443816,False
2-omp-stream,2,768,5,0,6.5237,6.8153,6.9322,6.0,501,Intel-1550,03,0.013603393213572854,0.021855289421157685,1.6066057253532493,0.8033028626766247,0.017473724817991382,1.2845122201243795,0.5127908279493595,False
2-omp-stream,2,896,5,0,9.845,9.933,9.9966,1.5,501,Intel-1550,03,0.019826347305389222,0.03391776447105788,1.7107419712070875,0.8553709856035437,0.025355482775339683,1.278878170788803,0.5496380693547966,False
2-omp-stream,2,1024,5,0,13.8422,14.031,14.0676,1.6,501,Intel-1550,03,0.028005988023952096,0.04915748502994012,1.7552490912978405,0.8776245456489202,0.03499870392132461,1.249686456031903,0.5869579758059893,False
2-omp-stream,2,1152,5,0,19.8661,20.0118,20.5257,3.3,500,Intel-1550,03,0.0400236,0.071945,1.7975644369821804,0.8987822184910902,0.05032831322869484,1.2574659258211365,0.5946187998059272,False
2-omp-stream,2,1280,5,0,25.4971,26.5141,27.2931,6.8,500,Intel-1550,03,0.0530282,0.0974188,1.837113083227415,0.9185565416137075,0.0665399158349351,1.2548024604820662,0.6076913154885487,True
2-omp-stream-omp,2,512,5,0,2.4363,2.5142,2.5354,3.9,501,Intel-1550,03,0.005018363273453094,0.006951696606786428,1.3852517699467028,0.6926258849733514,0.005219633382743079,1.0401067237110344,0.6325268027610516,True
2-omp-stream-omp,2,640,5,0,4.0279,4.0799,4.144,2.8,500,Intel-1550,03,0.0081598,0.013205399999999999,1.6183484889335522,0.8091742444667761,0.00871721460967763,1.0683122882518727,0.6665731687770475,True
2-omp-stream-omp,2,768,5,0,6.6319,6.8327,6.9628,4.8,501,Intel-1550,03,0.01363812375249501,0.021855289421157685,1.6025143793815038,0.8012571896907519,0.014367836784987768,1.0535053828323901,0.6755671165522293,True
2-omp-stream-omp,2,896,5,0,9.8388,9.9671,10.0074,1.7,501,Intel-1550,03,0.019894411177644712,0.03391776447105788,1.7048890850899456,0.8524445425449728,0.02143499122440204,1.0774378308058934,0.6786216483331058,True
2-omp-stream-omp,2,1024,5,0,13.8152,14.062,14.1172,2.1,501,Intel-1550,03,0.028067864271457084,0.04915748502994012,1.751379604608164,0.875689802304082,0.03051170822751975,1.0870691097985632,0.6857348783057049,True
2-omp-stream-omp,2,1152,5,0,19.9103,20.0817,20.5672,3.3,500,Intel-1550,03,0.0401634,0.071945,1.7913075088264439,0.8956537544132219,0.04459987057439696,1.1104605330822828,0.6760579655237735,True
2-omp-stream-omp,2,1280,5,0,25.7475,26.5782,27.2895,5.8,500,Intel-1550,03,0.0531564,0.0974188,1.8326824239414257,0.9163412119707128,0.05919758216505399,1.1136491968051634,0.6822035199374729,True
2-omp-stream-omp-p2p,2,512,5,0,1.9243,1.9471,1.9956,3.7,501,Intel-1550,03,0.003886427145708583,0.006951696606786428,1.7887114169790972,0.8943557084895486,0.004157273224604686,1.0696902498726042,0.724057495902156,True
2-omp-stream-omp-p2p,2,640,5,0,3.4428,3.5953,3.7095,7.4,500,Intel-1550,03,0.0071906,0.013205399999999999,1.8364809612549715,0.9182404806274858,0.007880379776175955,1.0959279860061684,0.6986853710781638,True
2-omp-stream-omp-p2p,2,768,5,0,5.7627,5.9215,5.9633,3.4,501,Intel-1550,03,0.011819361277445109,0.021855289421157685,1.8491091784176308,0.9245545892088154,0.01283496991402789,1.0859275398003838,0.7061766690893988,True
2-omp-stream-omp-p2p,2,896,5,0,8.8782,8.973,8.9979,1.3,501,Intel-1550,03,0.017910179640718563,0.03391776447105788,1.8937701994873508,0.9468850997436754,0.019773048811942657,1.1040117524555078,0.6956820784013312,True
2-omp-stream-omp-p2p,2,1024,5,0,12.6901,12.8971,13.0395,2.7,501,Intel-1550,03,0.025742714570858284,0.04915748502994012,1.9095688177962487,0.9547844088981243,0.028652343799128552,1.1130272885659105,0.6943034848212681,True
2-omp-stream-omp-p2p,2,1152,5,0,18.5103,18.633,19.3228,4.4,500,Intel-1550,03,0.037266,0.071945,1.9305801534911178,0.9652900767455589,0.042170858629890624,1.1316175234769126,0.6816308366947805,True
2-omp-stream-omp-p2p,2,1280,5,0,23.9807,25.2971,26.2436,8.9,500,Intel-1550,03,0.0505942,0.0974188,1.9254934360064988,0.9627467180032494,0.05664340446811556,1.1195632002900642,0.6921321076390659,True
4-omp,4,512,5,0,4.8993,5.3686,5.5234,11.6,501,Intel-1550,03,0.010715768463073852,0.006951696606786428,0.6487352382371568,0.1621838095592892,0.012544192601900683,1.1706293062534445,0.11362804917882854,False
4-omp,4,640,5,0,5.953,6.3157,6.4869,8.5,500,Intel-1550,03,0.0126314,0.013205399999999999,1.045442310432731,0.26136057760818276,0.016085053000039436,1.2734180692591033,0.15962884442250166,False
4-omp,4,768,5,0,9.1259,10.3257,10.6609,14.9,501,Intel-1550,03,0.02061017964071856,0.021855289421157685,1.0604123691372014,0.26510309228430035,0.02574941519645065,1.249354233942665,0.16416197410422867,False
4-omp,4,896,5,0,12.0063,12.3246,12.4318,3.5,501,Intel-1550,03,0.0246,0.03391776447105788,1.3787709134576376,0.3446927283644094,0.03223649655547753,1.310426689247054,0.19275993218164322,False
4-omp,4,1024,5,0,14.013,14.2048,14.8221,5.7,501,Intel-1550,03,0.028352894211576846,0.04915748502994012,1.7337730907862132,0.4334432726965533,0.03895781676211272,1.3740331576522353,0.2150679751697191,False
4-omp,4,1152,5,0,16.6195,16.9867,17.275,3.9,500,Intel-1550,03,0.0339734,0.071945,2.1176861897837718,0.5294215474459429,0.0488300205099111,1.4373015509166318,0.24363183077036196,False
4-omp,4,1280,5,0,19.4855,20.4773,20.7473,6.2,500,Intel-1550,03,0.0409546,0.0974188,2.3787022703188407,0.5946755675797102,0.06054643787630544,1.4783794220015685,0.26025791387006786,False
4-omp-stream,4,512,5,0,3.392,3.4772,3.6954,8.7,501,Intel-1550,03,0.006940518962075848,0.006951696606786428,1.001610491199816,0.250402622799954,0.009436955503919264,1.3596901839018611,0.11214377820760799,False
4-omp-stream,4,640,5,0,3.8485,3.9175,4.3132,11.9,500,Intel-1550,03,0.007835,0.013205399999999999,1.6854371410338225,0.4213592852584556,0.011973352413038459,1.5281879276373274,0.1549517464314912,False
4-omp-stream,4,768,5,0,6.2971,6.6704,7.4709,17.6,501,Intel-1550,03,0.013314171656686627,0.021855289421157685,1.6415057567762055,0.41037643919405137,0.019335321590380625,1.452236165264556,0.16464127482778673,False
4-omp-stream,4,896,5,0,7.4291,8.158,8.8267,17.1,501,Intel-1550,03,0.016283433133732535,0.03391776447105788,2.082961510174062,0.5207403775435155,0.02485647526288417,1.52648861322689,0.19522994026983,False
4-omp-stream,4,1024,5,0,9.7154,10.0284,10.3834,6.7,501,Intel-1550,03,0.020016766467065867,0.04915748502994012,2.455815484025368,0.613953871006342,0.031593678297955965,1.5783607382310179,0.22124634872840304,False
4-omp-stream,4,1152,5,0,12.8703,13.0741,13.427,4.3,500,Intel-1550,03,0.0261482,0.071945,2.7514322209559356,0.6878580552389839,0.041117798059063994,1.5724905752236864,0.24273220322428363,False
4-omp-stream,4,1280,5,0,16.1526,16.7793,16.8817,4.3,500,Intel-1550,03,0.0335586,0.0974188,2.9029458916641335,0.7257364729160334,0.05275739323256978,1.572097561655426,0.2560482985959419,False
4-omp-stream-omp,4,512,5,0,3.002,3.0566,3.4015,13.1,501,Intel-1550,03,0.006100998003992016,0.006951696606786428,1.1394359746123144,0.2848589936530786,0.0064589327320467085,1.0586682257264284,0.24990660919540228,False
4-omp-stream-omp,4,640,5,0,3.4112,3.7297,3.8273,11.2,500,Intel-1550,03,0.0074594,0.013205399999999999,1.7703032415475775,0.44257581038689436,0.008410800678751421,1.1275438612691935,0.36615668161833276,False
4-omp-stream-omp,4,768,5,0,6.2715,6.7389,7.0367,11.4,501,Intel-1550,03,0.013450898203592814,0.021855289421157685,1.6248200744928698,0.40620501862321745,0.014475670433896722,1.076186156105931,0.3488744346765588,False
4-omp-stream-omp,4,896,5,0,7.1984,7.7704,8.0933,11.5,501,Intel-1550,03,0.015509780439121757,0.03391776447105788,2.186862967157418,0.5467157417893544,0.017489073517878248,1.1276158025915013,0.4359442037846913,False
4-omp-stream-omp,4,1024,5,0,9.0513,9.6103,9.8782,8.6,501,Intel-1550,03,0.019182235528942118,0.04915748502994012,2.5626567328803467,0.6406641832200867,0.021802947370933284,1.1366218154311076,0.5232418437796128,False
4-omp-stream-omp,4,1152,5,0,11.9786,12.1195,12.4789,4.1,500,Intel-1550,03,0.024239,0.071945,2.9681505012583025,0.7420376253145756,0.02774627448892444,1.144695510909049,0.5608319190395374,False
4-omp-stream-omp,4,1280,5,0,15.3388,15.5012,15.7624,2.7,500,Intel-1550,03,0.031002400000000003,0.0974188,3.142298660748845,0.7855746651872112,0.03559770075779594,1.1482240329069988,0.5853375805331353,False
4-omp-stream-omp-p2p,4,512,5,0,1.6237,1.6447,1.6941,4.3,501,Intel-1550,03,0.0032828343313373253,0.006951696606786428,2.117589834012282,0.5293974585030705,0.0036109785134445693,1.0999575820731617,0.43470855412566234,False
4-omp-stream-omp-p2p,4,640,5,0,2.3411,2.4027,2.4404,4.1,500,Intel-1550,03,0.0048054,0.013205399999999999,2.748033462354851,0.6870083655887127,0.005404878668024021,1.1247510442468933,0.507985464317342,False
4-omp-stream-omp-p2p,4,768,5,0,3.5199,3.5623,3.6111,2.6,501,Intel-1550,03,0.007110379241516966,0.021855289421157685,3.073716419167392,0.768429104791848,0.007870105116130982,1.1068474477673476,0.5812235610819125,False
4-omp-stream-omp-p2p,4,896,5,0,5.1372,5.1817,5.2515,2.2,501,Intel-1550,03,0.010342714570858284,0.03391776447105788,3.279387073740278,0.8198467684350695,0.011491365918548518,1.1110589816455618,0.5986426141196485,False
4-omp-stream-omp-p2p,4,1024,5,0,7.1626,7.1968,7.7135,7.7,501,Intel-1550,03,0.014364870259481037,0.04915748502994012,3.422062583370387,0.8555156458425968,0.016116861965682912,1.1219636289471904,0.614057907697196,True
4-omp-stream-omp-p2p,4,1152,5,0,10.0307,10.0947,10.4072,3.7,500,Intel-1550,03,0.0201894,0.071945,3.5635036207118587,0.8908759051779647,0.022791686581218783,1.1288937056682609,0.6379980407299354,True
4-omp-stream-omp-p2p,4,1280,5,0,12.7434,13.4536,13.8587,8.3,500,Intel-1550,03,0.0269072,0.0974188,3.6205476601058453,0.9051369150264613,0.030390873561091374,1.1294699396849681,0.647523262468471,True
1-omp,1,512,5,0,8.5323,8.6996,8.8507,3.7,501,MI250X,01,0.01736447105788423,0.01736447105788423,1.0,1.0,0.01717014008047783,0.98880870158621,1.0,True
1-omp,1,640,5,0,16.8711,17.004,17.2682,2.3,500,MI250X,01,0.034008000000000004,0.034008000000000004,1.0,1.0,0.03417011053683387,1.0047668353573826,1.0,True
1-omp,1,768,5,0,29.3691,30.7289,31.2967,6.3,501,MI250X,01,0.06133512974051896,0.06133512974051896,1.0,1.0,0.06032293730934491,0.983497345885528,1.0,True
1-omp,1,896,5,0,48.0468,48.0747,48.7373,1.4,501,MI250X,01,0.09595748502994011,0.09595748502994011,1.0,1.0,0.09677127836597432,1.0084807697469385,1.0,True
1-omp,1,1024,5,0,72.5351,73.3091,73.5772,1.4,501,MI250X,01,0.14632554890219562,0.14632554890219562,1.0,1.0,0.14551862166582216,0.9944853975096802,1.0,True
1-omp,1,1152,5,0,101.5404,103.8462,105.2659,3.6,500,MI250X,01,0.2076924,0.2076924,1.0,1.0,0.20769812748427785,1.0000275767638962,1.0,True
1-omp,1,1280,5,0,142.6889,143.8277,144.5302,1.3,500,MI250X,01,0.2876554,0.2876554,1.0,1.0,0.2855826365185121,0.9927942827373034,1.0,True
2-omp,2,512,5,0,8.213,8.2981,8.3283,1.4,501,MI250X,01,0.01656307385229541,0.01736447105788423,1.0483845699617984,0.5241922849808992,0.010947412331515322,0.660952938394232,0.5241922849808992,False
2-omp,2,640,5,0,16.7765,16.867,17.1228,2.1,500,MI250X,01,0.033734,0.034008000000000004,1.00812236912314,0.50406118456157,0.021864908463900188,0.6481564138228549,0.50406118456157,False
2-omp,2,768,5,0,29.5945,30.0337,30.3347,2.5,501,MI250X,01,0.05994750499001996,0.06133512974051896,1.0231473311646584,0.5115736655823292,0.038231716297965145,0.6377532526888308,0.5115736655823292,False
2-omp,2,896,5,0,46.7715,47.6947,47.7971,2.2,501,MI250X,01,0.09519900199600798,0.09595748502994011,1.0079673422833146,0.5039836711416573,0.061058132544186974,0.6413736621603171,0.5039836711416573,False
2-omp,2,1024,5,0,72.5841,73.3898,73.8846,1.8,501,MI250X,01,0.14648662674650698,0.14632554890219562,0.9989003921525881,0.49945019607629404,0.0930547231033215,0.6352438114664991,0.49945019607629404,False
2-omp,2,1152,5,0,103.2411,103.3778,106.6313,3.3,500,MI250X,01,0.20675559999999998,0.2076924,1.0045309534542233,0.5022654767271116,0.13240007281638128,0.6403699479790694,0.5022654767271116,False
2-omp,2,1280,5,0,142.3343,145.1294,147.2788,3.4,500,MI250X,01,0.2902588,0.2876554,0.9910307628915989,0.49551538144579943,0.18374416473640642,0.6330356383214099,0.49551538144579943,False
2-omp-stream,2,512,5,0,8.2156,8.4999,8.5896,4.4,501,MI250X,01,0.016965868263473054,0.01736447105788423,1.0234943940516947,0.5117471970258474,0.010731907285566862,0.6325586830514475,0.5117471970258474,False
2-omp-stream,2,640,5,0,16.5839,16.7564,17.0657,2.9,500,MI250X,01,0.033512799999999995,0.034008000000000004,1.0147764436275097,0.5073882218137549,0.021328634166302537,0.6364324725568302,0.5073882218137549,False
2-omp-stream,2,768,5,0,29.6491,29.7139,29.914,0.9,501,MI250X,01,0.05930918163672654,0.06133512974051896,1.0341590972575125,0.5170795486287563,0.03753052447894804,0.6327945091002181,0.5170795486287563,False
2-omp-stream,2,896,5,0,46.7682,47.2856,48.339,3.3,501,MI250X,01,0.09438243512974052,0.09595748502994011,1.0166879557412827,0.5083439778706413,0.060195507416718794,0.6377829448241349,0.5083439778706413,False
2-omp-stream,2,1024,5,0,72.5943,73.2761,73.5164,1.3,501,MI250X,01,0.14625968063872255,0.14632554890219562,1.000450351478859,0.5002251757394295,0.09194762191003193,0.6286600757535676,0.5002251757394295,False
2-omp-stream,2,1152,5,0,102.5473,104.1917,106.3761,3.7,500,MI250X,01,0.2083834,0.2076924,0.9966839969018646,0.4983419984509323,0.13106048436934983,0.6289391783095478,0.4983419984509323,False
2-omp-stream,2,1280,5,0,142.5264,144.9306,146.8418,3.0,500,MI250X,01,0.2898612,0.2876554,0.9923901508722106,0.4961950754361053,0.18157703239013354,0.6264275190682076,0.4961950754361053,False
2-omp-stream-omp,2,512,5,0,4.1963,4.2063,4.2906,2.2,501,MI250X,01,0.008395808383233533,0.01736447105788423,2.0682309868530537,1.0341154934265269,0.008491091521768667,1.0113488938987,0.985207855138995,True
2-omp-stream-omp,2,640,5,0,8.3327,8.4726,8.5101,2.1,500,MI250X,01,0.0169452,0.034008000000000004,2.006940018412294,1.003470009206147,0.01693157040128443,0.999195666105117,1.003470009206147,True
2-omp-stream-omp,2,768,5,0,14.7616,15.1271,15.1982,2.9,501,MI250X,01,0.030193812375249502,0.06133512974051896,2.031380766967892,1.015690383483946,0.02987567852670943,0.989463607821818,1.0061034436553664,True
2-omp-stream-omp,2,896,5,0,23.4448,23.9988,24.3144,3.6,501,MI250X,01,0.04790179640718563,0.09595748502994011,2.0032126606330314,1.0016063303165157,0.0479587632494859,1.001189242295133,1.0016063303165157,True
2-omp-stream-omp,2,1024,5,0,36.3616,36.8789,36.939,1.6,501,MI250X,01,0.07361057884231537,0.14632554890219562,1.9878331512057033,0.9939165756028516,0.07302816459408708,0.9920879001715786,0.9891144844170574,True
2-omp-stream-omp,2,1152,5,0,51.9175,52.5768,53.1086,2.3,500,MI250X,01,0.1051536,0.2076924,1.9751335189665404,0.9875667594832702,0.10458405327275143,0.9945836687735982,0.9852906714221209,True
2-omp-stream-omp,2,1280,5,0,71.2841,73.0758,73.4291,2.9,500,MI250X,01,0.1461516,0.2876554,1.9681987744232703,0.9840993872116351,0.14462668714715302,0.9895662253930373,0.983726313143659,True
2-omp-stream-omp-p2p,2,512,5,0,4.2001,4.3112,4.3536,3.6,501,MI250X,01,0.008605189620758484,0.01736447105788423,2.017906847281499,1.0089534236407496,0.008537281229246825,0.9921084375238122,1.0013196031764735,True
2-omp-stream-omp-p2p,2,640,5,0,8.3895,8.5276,8.6276,2.8,500,MI250X,01,0.0170552,0.034008000000000004,1.993995966039683,0.9969979830198415,0.01706362764375607,1.0004941392511417,0.9969979830198415,True
2-omp-stream-omp-p2p,2,768,5,0,14.755,15.1366,15.189,2.9,501,MI250X,01,0.030212774451097803,0.06133512974051896,2.0301058361851405,1.0150529180925703,0.030026958492524722,0.993849755212854,0.9952978369384359,True
2-omp-stream-omp-p2p,2,896,5,0,23.4285,23.7564,24.2558,3.5,501,MI250X,01,0.047417964071856285,0.09595748502994011,2.023652573622266,1.011826286811133,0.047641179665841346,1.004707405692214,1.005991154334459,True
2-omp-stream-omp-p2p,2,1024,5,0,36.2426,36.9227,36.9705,2.0,501,MI250X,01,0.07369800399201597,0.14632554890219562,1.985475060057905,0.9927375300289525,0.07319992450325927,0.9932416149450851,0.9839225717361286,True
2-omp-stream-omp-p2p,2,1152,5,0,52.0039,52.4984,53.3194,2.5,500,MI250X,01,0.10499679999999999,0.2076924,1.978083141581458,0.989041570790729,0.10484218281580476,0.9985274105096991,0.9888759924125377,True
2-omp-stream-omp-p2p,2,1280,5,0,71.2653,73.149,73.2295,2.7,500,MI250X,01,0.146298,0.2876554,1.966229203406745,0.9831146017033725,0.14496775431149003,0.9909072872594978,0.9831146017033725,True
4-omp,4,512,5,0,8.127,8.2542,8.2648,1.7,501,MI250X,01,0.016475449101796408,0.01736447105788423,1.0539604080346974,0.26349010200867434,0.0076458375887204595,0.4640746083144278,0.26349010200867434,False
4-omp,4,640,5,0,16.7033,16.8153,17.0827,2.3,500,MI250X,01,0.033630600000000004,0.034008000000000004,1.0112219228916521,0.25280548072291303,0.014965211648170449,0.44498794693435284,0.25280548072291303,False
4-omp,4,768,5,0,29.2475,29.7418,30.0075,2.6,501,MI250X,01,0.05936487025948104,0.06133512974051896,1.0331889798196476,0.2582972449549119,0.025773568381182114,0.4341552212365169,0.2582972449549119,False
4-omp,4,896,5,0,47.0586,47.4069,48.0168,2.0,501,MI250X,01,0.0946245508982036,0.09595748502994011,1.0140865570201805,0.2535216392550451,0.04076938956590813,0.4308542463759489,0.2535216392550451,False
4-omp,4,1024,5,0,72.4089,72.8212,73.0109,0.8,501,MI250X,01,0.14535169660678643,0.14632554890219562,1.00669997198618,0.251674992996545,0.06178500718709451,0.42507248714295215,0.251674992996545,False
4-omp,4,1152,5,0,103.8186,104.6577,105.6087,1.7,500,MI250X,01,0.2093154,0.2076924,0.992246151023766,0.2480615377559415,0.08819057525329999,0.4213286516582152,0.2480615377559415,False
4-omp,4,1280,5,0,143.6385,145.4208,146.3072,1.8,500,MI250X,01,0.29084160000000003,0.2876554,0.9890448959158524,0.2472612239789631,0.12179841814152749,0.4187792191403413,0.2472612239789631,False
4-omp-stream,4,512,5,0,8.1808,8.2423,8.5448,4.4,501,MI250X,01,0.01645169660678643,0.01736447105788423,1.0554820863108598,0.26387052157771496,0.00646027961787959,0.39268166513687613,0.26387052157771496,False
4-omp-stream,4,640,5,0,16.5481,16.9552,17.0823,3.2,500,MI250X,01,0.0339104,0.034008000000000004,1.0028781730678495,0.2507195432669624,0.013209191676482936,0.38953216937821245,0.2507195432669624,False
4-omp-stream,4,768,5,0,28.9318,29.6734,30.0651,3.8,501,MI250X,01,0.059228343313373254,0.06133512974051896,1.035570578363113,0.25889264459077826,0.023229374964057678,0.39220031600668936,0.25889264459077826,False
4-omp-stream,4,896,5,0,47.0208,47.4151,47.7518,1.5,501,MI250X,01,0.09464091816367266,0.09595748502994011,1.0139111801936513,0.25347779504841284,0.037450647380041925,0.3957130605524612,0.25347779504841284,False
4-omp-stream,4,1024,5,0,71.8823,72.7352,72.929,1.4,501,MI250X,01,0.14518003992015968,0.14632554890219562,1.0078902649611194,0.25197256624027986,0.05752765786397265,0.3962504618101043,0.25197256624027986,False
4-omp-stream,4,1152,5,0,102.93,105.1085,106.6338,3.5,500,MI250X,01,0.21021700000000001,0.2076924,0.987990505049544,0.246997626262386,0.08285557597843642,0.39414308061877207,0.246997626262386,False
4-omp-stream,4,1280,5,0,143.847,145.3311,146.8908,2.1,500,MI250X,01,0.2906622,0.2876554,0.9896553456211369,0.24741383640528422,0.11531119171074082,0.3967189118872039,0.24741383640528422,False
4-omp-stream-omp,4,512,5,0,2.1199,2.1408,2.1843,3.0,501,MI250X,01,0.0042730538922155685,0.01736447105788423,4.063714499252616,1.015928624813154,0.004198023627685877,0.9824410675778328,1.015928624813154,True
4-omp-stream-omp,4,640,5,0,4.2526,4.2991,4.3386,2.0,500,MI250X,01,0.0085982,0.034008000000000004,3.955246446930753,0.9888116117326883,0.008479023798812097,0.986139401131876,0.9888116117326883,True
4-omp-stream-omp,4,768,5,0,7.5685,7.5948,7.6727,1.4,501,MI250X,01,0.015159281437125749,0.06133512974051896,4.046044662137252,1.011511165534313,0.014950318104349507,0.9862154856321566,0.9856155174459224,True
4-omp-stream-omp,4,896,5,0,11.936,12.0519,12.073,1.1,501,MI250X,01,0.02405568862275449,0.09595748502994011,3.9889726931023324,0.9972431732755831,0.02414194414273293,1.0035856599796877,0.9777327935222673,True
4-omp-stream-omp,4,1024,5,0,18.25,18.429,18.481,1.3,501,MI250X,01,0.036784431137724546,0.14632554890219562,3.9779206685115858,0.9944801671278964,0.036983569622896624,1.005413662221022,0.95944543141872,True
4-omp-stream-omp,4,1152,5,0,26.1154,26.488,26.7988,2.6,500,MI250X,01,0.052976,0.2076924,3.920499848988221,0.9801249622470553,0.05310214292158287,1.0023811333732797,0.9616475700720825,True
4-omp-stream-omp,4,1280,5,0,36.4798,36.7267,36.7373,0.7,500,MI250X,01,0.0734534,0.2876554,3.916161811434188,0.979040452858547,0.07359264346419347,1.0018956707816584,0.9444137285474872,True
4-omp-stream-omp-p2p,4,512,5,0,2.1199,2.1408,2.1843,3.0,501,MI250X,01,0.0042730538922155685,0.01736447105788423,4.063714499252616,1.015928624813154,0.004198023627685877,0.9824410675778328,1.015928624813154,True
4-omp-stream-omp-p2p,4,640,5,0,4.2252,4.2465,4.3177,2.2,500,MI250X,01,0.008493,0.034008000000000004,4.004238784881667,1.0010596962204168,0.008455642679475768,0.9956013987372857,0.9910563168022998,True
4-omp-stream-omp-p2p,4,768,5,0,7.3773,7.5525,7.5893,2.8,501,MI250X,01,0.015074850299401197,0.06133512974051896,4.068705726580602,1.0171764316451506,0.014914940408435919,0.9893922733699299,0.9831919789612097,True
4-omp-stream-omp-p2p,4,896,5,0,11.6934,11.7868,11.9542,2.2,501,MI250X,01,0.023526546906187624,0.09595748502994011,4.078689720704517,1.0196724301761293,0.02401324582769997,1.0206872229678696,0.9737512148496799,True
4-omp-stream-omp-p2p,4,1024,5,0,18.25,18.429,18.481,1.3,501,MI250X,01,0.036784431137724546,0.14632554890219562,3.9779206685115858,0.9944801671278964,0.036983569622896624,1.005413662221022,0.95944543141872,True
4-omp-stream-omp-p2p,4,1152,5,0,25.9423,26.1999,26.4902,2.1,500,MI250X,01,0.052399799999999996,0.2076924,3.9636105481318635,0.9909026370329659,0.05288328525187162,1.009226853000806,0.9631647398309999,True
4-omp-stream-omp-p2p,4,1280,5,0,36.3877,36.6023,36.7178,0.9,500,MI250X,01,0.0732046,0.2876554,3.929471645224481,0.9823679113061202,0.07361181384121344,1.0055626810502816,0.9440432327837567,True
1-omp,1,512,5,0,8.4673,8.6097,8.8618,4.6,501,MI250X,02,0.01718502994011976,0.01718502994011976,1.0,1.0,0.01717014008047783,0.999133556374716,1.0,True
1-omp,1,640,5,0,16.5399,17.0981,17.1332,3.5,500,MI250X,02,0.034196199999999996,0.034196199999999996,1.0,1.0,0.03417011053683387,0.9992370654293131,1.0,True
